NAME,TRANSFER-FACTOR-SIZE,TRANSFER-FACTOR-TIME,MAKESPAN,N,T,STATUS,CONFIG,DISTRIBUTION,RUN_COUNT,RND_COUNT
longPipeline0,0.35882641333800375,0.0008945372175822736,1905611.4700000004,0,0,SUCCESS,site_conf_2_site,3,64,3
longPipeline0,0.516812534197246,0.0012882678708236543,1905790.82,0,0,SUCCESS,site_conf_2_site,3,64,4
longPipeline0,0.5240576623627027,0.0013064432691761547,1905622.5700000003,0,0,SUCCESS,site_conf_2_site,3,64,5
longPipeline0,0.5040439531759182,0.001256474269960788,1905737.93,0,0,SUCCESS,site_conf_2_site,3,64,6
longPipeline0,0.536697162905993,0.0013377747016248584,1905876.2100000004,0,0,SUCCESS,site_conf_2_site,3,64,7
longPipeline0,0.5844652751849355,0.0014567698401849042,1905970.35,0,0,SUCCESS,site_conf_2_site,3,64,8
longPipeline0,0.48774185018623945,0.0012157956148197695,1905802.1699999997,0,0,SUCCESS,site_conf_2_site,3,64,9
longPipeline0,0.4790039234826561,0.001193982481235339,1905853.3700000006,0,0,SUCCESS,site_conf_2_site,3,64,10
longPipeline0,0.44250027014983906,0.0011030605271363228,1905735.2400000002,0,0,SUCCESS,site_conf_2_site,3,64,11
longPipeline0,0.4192900946867905,0.0010452625438830952,1905625.6199999999,0,0,SUCCESS,site_conf_2_site,3,64,12
longPipeline0,0.41318644660442727,0.0010299491739309563,1905805.7899999996,0,0,SUCCESS,site_conf_2_site,3,64,13
longPipeline0,0.4550953827288076,0.001134300562457821,1905998.92,0,0,SUCCESS,site_conf_2_site,3,64,14
longPipeline0,0.5299555912798743,0.0013210071941833885,1905823.4399999997,0,0,SUCCESS,site_conf_2_site,3,64,15
longPipeline0,0.5041307241468499,0.0012565101590552084,1906011.5599999998,0,0,SUCCESS,site_conf_2_site,3,64,16
longPipeline0,0.5351202825490753,0.0013339467529819536,1905729.6299999994,0,0,SUCCESS,site_conf_2_site,3,64,17
longPipeline0,0.45338062075801383,0.0011301708474430686,1905755.67,0,0,SUCCESS,site_conf_2_site,3,64,18
longPipeline0,0.435785086389336,0.0010861696531336623,1906000.75,0,0,SUCCESS,site_conf_2_site,3,64,19
longPipeline0,0.5240183301468433,0.0013060889227878671,1905996.5099999998,0,0,SUCCESS,site_conf_2_site,3,64,20
longPipeline0,0.6405977762685654,0.0015966907214124261,1905956.5400000003,0,0,SUCCESS,site_conf_2_site,3,64,21
longPipeline0,0.487156064576945,0.001214299808012461,1905858.0700000003,0,0,SUCCESS,site_conf_2_site,3,64,22
longPipeline0,0.5395636022354625,0.001344960070540876,1905818.8700000003,0,0,SUCCESS,site_conf_2_site,3,64,23
longPipeline0,0.5280035658056694,0.001316010347040588,1906013.27,0,0,SUCCESS,site_conf_2_site,3,64,24
longPipeline0,0.46775784746415716,0.001166130643709699,1905558.3100000003,0,0,SUCCESS,site_conf_2_site,3,64,25
longPipeline0,0.5096869936015679,0.0012703549218253958,1906017.3299999998,0,0,SUCCESS,site_conf_2_site,3,64,26
longPipeline0,0.5447873684591408,0.0013578275476155528,1906034.6099999994,0,0,SUCCESS,site_conf_2_site,3,64,27
longPipeline0,0.5518808309593419,0.0013756057213100642,1905898.2199999997,0,0,SUCCESS,site_conf_2_site,3,64,28
longPipeline0,0.5083586731482078,0.0012670973967354399,1905937.2900000003,0,0,SUCCESS,site_conf_2_site,3,64,29
longPipeline0,0.03399254560146801,8.477314189966576e-05,1904907.0000000007,0,0,SUCCESS,site_conf_2_site,4,65,-1
longPipeline0,0.4900581887225421,0.0012213618867362654,1906126.22,0,0,SUCCESS,site_conf_2_site,4,65,0
longPipeline0,0.4605388715624453,0.0011479571208781625,1905851.22,0,0,SUCCESS,site_conf_2_site,4,65,1
longPipeline0,0.4674789894862856,0.0011653404406252717,1905713.6600000006,0,0,SUCCESS,site_conf_2_site,4,65,2
longPipeline0,0.44699616534709036,0.0011140580110975973,1906094.2000000004,0,0,SUCCESS,site_conf_2_site,4,65,3
longPipeline0,0.46838552489638297,0.0011674436207842452,1905969.3699999996,0,0,SUCCESS,site_conf_2_site,4,65,4
longPipeline0,0.5629567414874184,0.0014032459837952272,1905853.8100000003,0,0,SUCCESS,site_conf_2_site,4,65,5
longPipeline0,0.43938205990065105,0.0010953687147768711,1905593.9100000006,0,0,SUCCESS,site_conf_2_site,4,65,6
longPipeline0,0.5017294799307283,0.0012506902443704595,1905760.08,0,0,SUCCESS,site_conf_2_site,4,65,7
longPipeline0,0.47742672837595285,0.001190001100125849,1905933.4600000004,0,0,SUCCESS,site_conf_2_site,4,65,8
longPipeline0,0.4738819033240875,0.001181246919702487,1905802.1099999994,0,0,SUCCESS,site_conf_2_site,4,65,9
longPipeline0,0.4306827664308895,0.0010736450065042423,1905658.84,0,0,SUCCESS,site_conf_2_site,4,65,10
longPipeline0,0.4545409008389505,0.0011329810803493631,1905893.7200000002,0,0,SUCCESS,site_conf_2_site,4,65,11
longPipeline0,0.5849928355922527,0.001458097903277117,1905953.1900000004,0,0,SUCCESS,site_conf_2_site,4,65,12
longPipeline0,0.5293359388883659,0.0013194974064428308,1905773.1700000002,0,0,SUCCESS,site_conf_2_site,4,65,13
longPipeline0,0.44160480036197053,0.0011008464350716763,1905703.8600000003,0,0,SUCCESS,site_conf_2_site,4,65,14
longPipeline0,0.5641299685498459,0.0014061254206612945,1905914.79,0,0,SUCCESS,site_conf_2_site,4,65,15
longPipeline0,0.5524002371317059,0.0013768186997902472,1906011.2900000003,0,0,SUCCESS,site_conf_2_site,4,65,16
longPipeline0,0.5155320319072572,0.0012851317001430496,1905708.1300000006,0,0,SUCCESS,site_conf_2_site,4,65,17
longPipeline0,0.4904309926613548,0.0012225197733989747,1905769.5500000003,0,0,SUCCESS,site_conf_2_site,4,65,18
longPipeline0,0.5508800724478107,0.0013731893043746454,1905789.8900000001,0,0,SUCCESS,site_conf_2_site,4,65,19
longPipeline0,0.4824343731145366,0.0012025825740688686,1905775.3500000006,0,0,SUCCESS,site_conf_2_site,4,65,20
longPipeline0,0.5120299418351636,0.001276359966586878,1905770.2900000007,0,0,SUCCESS,site_conf_2_site,4,65,21
longPipeline0,0.5038128748399595,0.001255861152938088,1905794.2100000004,0,0,SUCCESS,site_conf_2_site,4,65,22
longPipeline0,0.5481437895835095,0.0013662591352158351,1905942.4699999997,0,0,SUCCESS,site_conf_2_site,4,65,23
longPipeline0,0.49150568521862475,0.0012251341403145763,1905869.99,0,0,SUCCESS,site_conf_2_site,4,65,24
longPipeline0,0.4462485125518793,0.0011122804471266404,1905947.1200000003,0,0,SUCCESS,site_conf_2_site,4,65,25
longPipeline0,0.5406595255717866,0.0013476642446060888,1905857.9200000006,0,0,SUCCESS,site_conf_2_site,4,65,26
longPipeline0,0.5510007807710051,0.0013733771072199515,1905946.82,0,0,SUCCESS,site_conf_2_site,4,65,27
longPipeline0,0.545832902201951,0.0013606282240017395,1905761.7400000007,0,0,SUCCESS,site_conf_2_site,4,65,28
longPipeline0,0.49193191012309767,0.0012261114929837007,1906002.2100000002,0,0,SUCCESS,site_conf_2_site,4,65,29
longPipeline0,0.04134393049133477,0.00017500513607910756,1905425.6100000008,0,0,SUCCESS,site_conf_3_site_small,0,66,-1
longPipeline0,0.6990301731723616,0.0027392033027241816,1908177.7100000002,0,0,SUCCESS,site_conf_3_site_small,0,66,0
longPipeline0,0.78945072668337,0.003265343471456287,1908745.5099999993,0,0,SUCCESS,site_conf_3_site_small,0,66,1
longPipeline0,0.553025192907118,0.0022302185379489714,1907604.9200000004,0,0,SUCCESS,site_conf_3_site_small,0,66,2
longPipeline0,0.5871307065972557,0.002478523146355381,1908078.0799999994,0,0,SUCCESS,site_conf_3_site_small,0,66,3
longPipeline0,0.7403900234633135,0.0031055862977703934,1908588.8999999994,0,0,SUCCESS,site_conf_3_site_small,0,66,4
longPipeline0,0.6706094003865113,0.0027978977781821517,1908242.6899999995,0,0,SUCCESS,site_conf_3_site_small,0,66,5
longPipeline0,0.6520229443010235,0.0026969635422872795,1908226.8600000003,0,0,SUCCESS,site_conf_3_site_small,0,66,6
longPipeline0,0.6437513662144603,0.0026135404116324635,1907941.0299999998,0,0,SUCCESS,site_conf_3_site_small,0,66,7
longPipeline0,0.7221150130360411,0.00309290607552773,1908751.2800000003,0,0,SUCCESS,site_conf_3_site_small,0,66,8
longPipeline0,0.5812253221465024,0.002367551353248129,1908034.2899999998,0,0,SUCCESS,site_conf_3_site_small,0,66,9
longPipeline0,0.7019576273520489,0.0026319309286915098,1907949.5699999996,0,0,SUCCESS,site_conf_3_site_small,0,66,10
longPipeline0,0.6814981496725004,0.0028737592621968676,1908329.6600000001,0,0,SUCCESS,site_conf_3_site_small,0,66,11
longPipeline0,0.7031320178642629,0.002949618020149822,1908520.6099999996,0,0,SUCCESS,site_conf_3_site_small,0,66,12
longPipeline0,0.6504110380273506,0.002751430528692137,1908409.0599999998,0,0,SUCCESS,site_conf_3_site_small,0,66,13
longPipeline0,0.7616560167087791,0.003240004525589835,1908786.18,0,0,SUCCESS,site_conf_3_site_small,0,66,14
longPipeline0,0.7533786419847194,0.0030653658969177476,1908508.4699999997,0,0,SUCCESS,site_conf_3_site_small,0,66,15
longPipeline0,0.6610481552533046,0.002792422437408644,1908419.6699999997,0,0,SUCCESS,site_conf_3_site_small,0,66,16
longPipeline0,0.6776541487661412,0.0029637879779774454,1908818.1899999997,0,0,SUCCESS,site_conf_3_site_small,0,66,17
longPipeline0,0.6909311847091474,0.0028779815140973224,1908496.6499999997,0,0,SUCCESS,site_conf_3_site_small,0,66,18
longPipeline0,0.6275991987924033,0.0024796966676015955,1907986.6500000006,0,0,SUCCESS,site_conf_3_site_small,0,66,19
longPipeline0,0.626554467597519,0.002385480236715208,1907755.7400000005,0,0,SUCCESS,site_conf_3_site_small,0,66,20
longPipeline0,0.7801763825664829,0.0033157123198930905,1909002.2799999998,0,0,SUCCESS,site_conf_3_site_small,0,66,21
longPipeline0,0.7092261973335495,0.0030246514843440906,1908689.96,0,0,SUCCESS,site_conf_3_site_small,0,66,22
longPipeline0,0.6550140849589631,0.00258952863998477,1907858.4400000002,0,0,SUCCESS,site_conf_3_site_small,0,66,23
longPipeline0,0.6812197103962189,0.003008645423891396,1908670.0999999999,0,0,SUCCESS,site_conf_3_site_small,0,66,24
longPipeline0,0.7628049237676519,0.0030069356262488376,1908441.8899999997,0,0,SUCCESS,site_conf_3_site_small,0,66,25
longPipeline0,0.7129914298914688,0.0030064504728897533,1908704.5699999991,0,0,SUCCESS,site_conf_3_site_small,0,66,26
longPipeline0,0.6007796565562015,0.0023981554982016005,1907833.1899999997,0,0,SUCCESS,site_conf_3_site_small,0,66,27
longPipeline0,0.6913362805761231,0.002861712048561343,1908415.62,0,0,SUCCESS,site_conf_3_site_small,0,66,28
longPipeline0,0.6002176801376796,0.0026487423780928478,1908386.0999999992,0,0,SUCCESS,site_conf_3_site_small,0,66,29
longPipeline0,0.052675974669714784,0.00018739480835449086,1905398.0699999996,0,0,SUCCESS,site_conf_3_site_small,1,67,-1
longPipeline0,0.6921255820144028,0.002931493381405606,1908337.7199999997,0,0,SUCCESS,site_conf_3_site_small,1,67,0
longPipeline0,0.6240290613884287,0.00274907772682364,1908448.1999999997,0,0,SUCCESS,site_conf_3_site_small,1,67,1
longPipeline0,0.6791981339376302,0.0028719347203748934,1908363.39,0,0,SUCCESS,site_conf_3_site_small,1,67,2
longPipeline0,0.6331623868834908,0.0027166936563440074,1908288.2200000002,0,0,SUCCESS,site_conf_3_site_small,1,67,3
longPipeline0,0.5935876123638103,0.002414694183247152,1907918.1500000001,0,0,SUCCESS,site_conf_3_site_small,1,67,4
longPipeline0,0.745053701346183,0.0028611460588553795,1908105.1900000002,0,0,SUCCESS,site_conf_3_site_small,1,67,5
longPipeline0,0.6351353349650822,0.00277483078252495,1908504.13,0,0,SUCCESS,site_conf_3_site_small,1,67,6
longPipeline0,0.5779870034458476,0.002471110910532797,1908121.4199999995,0,0,SUCCESS,site_conf_3_site_small,1,67,7
longPipeline0,0.7506521820572377,0.0034094143614386598,1909210.9999999998,0,0,SUCCESS,site_conf_3_site_small,1,67,8
longPipeline0,0.7064720205501359,0.0030486854872175022,1908610.45,0,0,SUCCESS,site_conf_3_site_small,1,67,9
longPipeline0,0.6410781442230862,0.002594615324548026,1908007.5499999996,0,0,SUCCESS,site_conf_3_site_small,1,67,10
longPipeline0,0.6263478847166758,0.002542130737167447,1908086.3399999992,0,0,SUCCESS,site_conf_3_site_small,1,67,11
longPipeline0,0.6822991594940657,0.0027060330449766405,1908171.4199999992,0,0,SUCCESS,site_conf_3_site_small,1,67,12
longPipeline0,0.6578740663483578,0.0027196075700598784,1908099.5699999998,0,0,SUCCESS,site_conf_3_site_small,1,67,13
longPipeline0,0.6625328127477974,0.0030777611444899604,1908994.87,0,0,SUCCESS,site_conf_3_site_small,1,67,14
longPipeline0,0.6994064713021547,0.002989029878096071,1908560.5899999996,0,0,SUCCESS,site_conf_3_site_small,1,67,15
longPipeline0,0.5477523331194861,0.0021500241930250794,1907426.48,0,0,SUCCESS,site_conf_3_site_small,1,67,16
longPipeline0,0.6077666780218998,0.0025756043076810313,1908109.4,0,0,SUCCESS,site_conf_3_site_small,1,67,17
longPipeline0,0.7218493969849256,0.0029414796030429796,1908420.2099999997,0,0,SUCCESS,site_conf_3_site_small,1,67,18
longPipeline0,0.732789551613541,0.003212597114422756,1908950.92,0,0,SUCCESS,site_conf_3_site_small,1,67,19
longPipeline0,0.5517774167010737,0.0022467341075070304,1907720.8899999997,0,0,SUCCESS,site_conf_3_site_small,1,67,20
longPipeline0,0.6280435008034161,0.002657996421312864,1908284.54,0,0,SUCCESS,site_conf_3_site_small,1,67,21
longPipeline0,0.5789556922994346,0.0024196010514343593,1908025.9100000001,0,0,SUCCESS,site_conf_3_site_small,1,67,22
longPipeline0,0.6714964702335668,0.0026048107515941115,1907857.5499999993,0,0,SUCCESS,site_conf_3_site_small,1,67,23
longPipeline0,0.6582375151334714,0.002496380255301173,1907638.4499999995,0,0,SUCCESS,site_conf_3_site_small,1,67,24
longPipeline0,0.6743419386634935,0.002710465756768217,1908131.6199999999,0,0,SUCCESS,site_conf_3_site_small,1,67,25
longPipeline0,0.642591454262543,0.0026927952401095065,1908338.4399999995,0,0,SUCCESS,site_conf_3_site_small,1,67,26
longPipeline0,0.7131873533620199,0.0029947664398564493,1908522.1899999997,0,0,SUCCESS,site_conf_3_site_small,1,67,27
longPipeline0,0.6443585672812763,0.0026152230386070796,1908048.8899999997,0,0,SUCCESS,site_conf_3_site_small,1,67,28
longPipeline0,0.753923655998249,0.0032372117671029036,1908822.9999999998,0,0,SUCCESS,site_conf_3_site_small,1,67,29
longPipeline0,0.052675974669714784,0.00018739480835449086,1905398.0699999996,0,0,SUCCESS,site_conf_3_site_small,2,68,-1
longPipeline0,0.7139006177741213,0.002970318989689732,1908503.2199999995,0,0,SUCCESS,site_conf_3_site_small,2,68,0
longPipeline0,0.617659957953985,0.0025241303892912154,1907846.1199999992,0,0,SUCCESS,site_conf_3_site_small,2,68,1
longPipeline0,0.6737116821529666,0.0028437024468984913,1908504.5899999994,0,0,SUCCESS,site_conf_3_site_small,2,68,2
longPipeline0,0.6888416119648726,0.0027845505827414348,1908095.54,0,0,SUCCESS,site_conf_3_site_small,2,68,3
longPipeline0,0.5936621560168913,0.0025210803157010983,1907968.86,0,0,SUCCESS,site_conf_3_site_small,2,68,4
longPipeline0,0.6502892521207353,0.0025686645769426564,1907955.3000000003,0,0,SUCCESS,site_conf_3_site_small,2,68,5
longPipeline0,0.7340914001066262,0.0029934169784652143,1908502.5799999996,0,0,SUCCESS,site_conf_3_site_small,2,68,6
longPipeline0,0.7251072673956541,0.0028433274814172573,1908303.7399999995,0,0,SUCCESS,site_conf_3_site_small,2,68,7
longPipeline0,0.6677297040970936,0.002802519695688585,1908166.3399999994,0,0,SUCCESS,site_conf_3_site_small,2,68,8
longPipeline0,0.642784223201039,0.00267578092788122,1908223.0500000003,0,0,SUCCESS,site_conf_3_site_small,2,68,9
longPipeline0,0.6328304524754623,0.0025656366694586266,1908062.1299999997,0,0,SUCCESS,site_conf_3_site_small,2,68,10
longPipeline0,0.6206318703873765,0.0026321322357848965,1908224.9699999997,0,0,SUCCESS,site_conf_3_site_small,2,68,11
longPipeline0,0.6051606251222709,0.0023577984302178474,1907739.8699999999,0,0,SUCCESS,site_conf_3_site_small,2,68,12
longPipeline0,0.7188825983102254,0.002765627986694551,1908108.5799999996,0,0,SUCCESS,site_conf_3_site_small,2,68,13
longPipeline0,0.6316352052598322,0.0025826785582996987,1907963.0699999996,0,0,SUCCESS,site_conf_3_site_small,2,68,14
longPipeline0,0.7146993111158523,0.002938652589480439,1908430.39,0,0,SUCCESS,site_conf_3_site_small,2,68,15
longPipeline0,0.704751227374932,0.0029713674274912017,1908585.0499999996,0,0,SUCCESS,site_conf_3_site_small,2,68,16
longPipeline0,0.6208022719357528,0.002510988570399717,1908104.6399999997,0,0,SUCCESS,site_conf_3_site_small,2,68,17
longPipeline0,0.699129929277868,0.003062032729930019,1908669.2199999993,0,0,SUCCESS,site_conf_3_site_small,2,68,18
longPipeline0,0.6902727737136608,0.002819304994561775,1908272.79,0,0,SUCCESS,site_conf_3_site_small,2,68,19
longPipeline0,0.7138111673866636,0.0030846883253980682,1908745.6799999997,0,0,SUCCESS,site_conf_3_site_small,2,68,20
longPipeline0,0.7135340411027156,0.002862525635125734,1908374.3599999996,0,0,SUCCESS,site_conf_3_site_small,2,68,21
longPipeline0,0.5985118519000396,0.0025635007606343444,1908168.2899999989,0,0,SUCCESS,site_conf_3_site_small,2,68,22
longPipeline0,0.6697417588089546,0.0026227951369429247,1907884.2499999995,0,0,SUCCESS,site_conf_3_site_small,2,68,23
longPipeline0,0.6005920148483825,0.0023968889011873463,1907646.5500000003,0,0,SUCCESS,site_conf_3_site_small,2,68,24
longPipeline0,0.637565875364307,0.0025592067484158224,1907987.05,0,0,SUCCESS,site_conf_3_site_small,2,68,25
longPipeline0,0.6329992519451503,0.002376577077313396,1907585.3,0,0,SUCCESS,site_conf_3_site_small,2,68,26
longPipeline0,0.7068265682646437,0.0030359902467518175,1908640.0399999998,0,0,SUCCESS,site_conf_3_site_small,2,68,27
longPipeline0,0.6762099524153315,0.0027421131861720244,1907896.8699999996,0,0,SUCCESS,site_conf_3_site_small,2,68,28
longPipeline0,0.6842021636759056,0.002907264995841428,1908408.2500000007,0,0,SUCCESS,site_conf_3_site_small,2,68,29
longPipeline0,0.04134393049133477,0.00017500513607910756,1905425.6100000008,0,0,SUCCESS,site_conf_3_site_small,3,69,-1
longPipeline0,0.5736312988871063,0.0023228716789409644,1907746.7499999995,0,0,SUCCESS,site_conf_3_site_small,3,69,0
longPipeline0,0.6001728240744878,0.0025345023891393077,1907931.1600000004,0,0,SUCCESS,site_conf_3_site_small,3,69,1
longPipeline0,0.6240588129702489,0.002502989450021141,1907954.8499999994,0,0,SUCCESS,site_conf_3_site_small,3,69,2
longPipeline0,0.6729548438493318,0.0027428557740709967,1908199.2300000002,0,0,SUCCESS,site_conf_3_site_small,3,69,3
longPipeline0,0.6608137080789803,0.0028623387263819098,1908459.2299999997,0,0,SUCCESS,site_conf_3_site_small,3,69,4
longPipeline0,0.6685166643744408,0.0029516889477711225,1908706.25,0,0,SUCCESS,site_conf_3_site_small,3,69,5
longPipeline0,0.6086012275265734,0.0024218701983317256,1907913.2799999996,0,0,SUCCESS,site_conf_3_site_small,3,69,6
longPipeline0,0.6177707417742194,0.0025816334098680413,1908088.5499999993,0,0,SUCCESS,site_conf_3_site_small,3,69,7
longPipeline0,0.5710166213556985,0.002498097446948843,1908191.95,0,0,SUCCESS,site_conf_3_site_small,3,69,8
longPipeline0,0.6493734351792343,0.0028368760649306653,1908426.2799999996,0,0,SUCCESS,site_conf_3_site_small,3,69,9
longPipeline0,0.6697488297419097,0.0028557569627529417,1908376.9899999998,0,0,SUCCESS,site_conf_3_site_small,3,69,10
longPipeline0,0.5997423797546918,0.0025643926632499783,1908121.62,0,0,SUCCESS,site_conf_3_site_small,3,69,11
longPipeline0,0.6005303620961446,0.0025202883866068965,1908104.3299999998,0,0,SUCCESS,site_conf_3_site_small,3,69,12
longPipeline0,0.5828098182624124,0.0024627442994299502,1908206.97,0,0,SUCCESS,site_conf_3_site_small,3,69,13
longPipeline0,0.6320701007552011,0.0025653776075852466,1908078.2399999998,0,0,SUCCESS,site_conf_3_site_small,3,69,14
longPipeline0,0.6848629391977996,0.0029604349601483147,1908437.0599999996,0,0,SUCCESS,site_conf_3_site_small,3,69,15
longPipeline0,0.6432709737016326,0.0026688876302845698,1908136.54,0,0,SUCCESS,site_conf_3_site_small,3,69,16
longPipeline0,0.6010930589852226,0.002728329884160991,1908433.6799999992,0,0,SUCCESS,site_conf_3_site_small,3,69,17
longPipeline0,0.6602779962959987,0.0027126435968856232,1908229.9299999995,0,0,SUCCESS,site_conf_3_site_small,3,69,18
longPipeline0,0.7784555255747646,0.003327740614072063,1908870.3099999998,0,0,SUCCESS,site_conf_3_site_small,3,69,19
longPipeline0,0.6686143238671257,0.002803492493515643,1908457.5399999998,0,0,SUCCESS,site_conf_3_site_small,3,69,20
longPipeline0,0.7924200594069614,0.003449470556806239,1920179.0899999996,0,0,SUCCESS,site_conf_3_site_small,3,69,21
longPipeline0,0.6338614697504749,0.002447652681717792,1907783.6400000004,0,0,SUCCESS,site_conf_3_site_small,3,69,22
longPipeline0,0.671694092103994,0.0027807521503974385,1908374.3599999992,0,0,SUCCESS,site_conf_3_site_small,3,69,23
longPipeline0,0.6710292513929439,0.0025399126368911827,1907754.3399999999,0,0,SUCCESS,site_conf_3_site_small,3,69,24
longPipeline0,0.6580166694545985,0.0027850996951704447,1908287.1900000002,0,0,SUCCESS,site_conf_3_site_small,3,69,25
longPipeline0,0.6722994864512593,0.002897295232036652,1908539.0699999996,0,0,SUCCESS,site_conf_3_site_small,3,69,26
longPipeline0,0.7013842579139847,0.002668144639619714,1908026.9099999992,0,0,SUCCESS,site_conf_3_site_small,3,69,27
longPipeline0,0.6684075867074907,0.002742990712933615,1908237.32,0,0,SUCCESS,site_conf_3_site_small,3,69,28
longPipeline0,0.694590595557979,0.0028051305098429546,1908273.3099999996,0,0,SUCCESS,site_conf_3_site_small,3,69,29
longPipeline0,0.052675974669714784,0.00018739480835449086,1905398.0699999996,0,0,SUCCESS,site_conf_3_site_small,4,70,-1
longPipeline0,0.689598546501987,0.0029481306528368434,1908503.3999999994,0,0,SUCCESS,site_conf_3_site_small,4,70,0
longPipeline0,0.6519341608645546,0.0026277202022243866,1908000.6699999997,0,0,SUCCESS,site_conf_3_site_small,4,70,1
longPipeline0,0.6563621231365514,0.0026341655395080658,1908323.58,0,0,SUCCESS,site_conf_3_site_small,4,70,2
longPipeline0,0.6981404972328676,0.002937608021218766,1908552.1099999994,0,0,SUCCESS,site_conf_3_site_small,4,70,3
longPipeline0,0.7362204667656693,0.0031841947938346096,1908871.2299999995,0,0,SUCCESS,site_conf_3_site_small,4,70,4
longPipeline0,0.5809787227501213,0.0026286620479504573,1908366.5099999995,0,0,SUCCESS,site_conf_3_site_small,4,70,5
longPipeline0,0.644815648751044,0.002671689476441912,1908097.8599999994,0,0,SUCCESS,site_conf_3_site_small,4,70,6
longPipeline0,0.6555410935411254,0.0025990554395177,1908041.13,0,0,SUCCESS,site_conf_3_site_small,4,70,7
longPipeline0,0.7751298660627514,0.003314097592723713,1909013.53,0,0,SUCCESS,site_conf_3_site_small,4,70,8
longPipeline0,0.6910252918076647,0.002726028960439701,1908177.749999999,0,0,SUCCESS,site_conf_3_site_small,4,70,9
longPipeline0,0.7214110598182695,0.0028739673967691655,1908386.8399999994,0,0,SUCCESS,site_conf_3_site_small,4,70,10
longPipeline0,0.7575791070656858,0.00336020084845161,1909072.1400000004,0,0,SUCCESS,site_conf_3_site_small,4,70,11
longPipeline0,0.6390195873398093,0.0027262709105635276,1908350.6499999997,0,0,SUCCESS,site_conf_3_site_small,4,70,12
longPipeline0,0.6584504285143185,0.0027426135661998306,1908251.0200000005,0,0,SUCCESS,site_conf_3_site_small,4,70,13
longPipeline0,0.6174608500253277,0.0023678777558320723,1907799.1799999995,0,0,SUCCESS,site_conf_3_site_small,4,70,14
longPipeline0,0.6937231233801144,0.003040120377663851,1908642.29,0,0,SUCCESS,site_conf_3_site_small,4,70,15
longPipeline0,0.5944417966207183,0.0024444392067558152,1908045.8399999999,0,0,SUCCESS,site_conf_3_site_small,4,70,16
longPipeline0,0.7251236570307644,0.0028705944795973386,1908298.5999999999,0,0,SUCCESS,site_conf_3_site_small,4,70,17
longPipeline0,0.6685584595078098,0.0025154577483000057,1907959.6799999992,0,0,SUCCESS,site_conf_3_site_small,4,70,18
longPipeline0,0.661157876347894,0.00273083933056668,1908175.71,0,0,SUCCESS,site_conf_3_site_small,4,70,19
longPipeline0,0.6245554978497501,0.0027354582138090352,1908569.3899999994,0,0,SUCCESS,site_conf_3_site_small,4,70,20
longPipeline0,0.661650062005249,0.002739945762568034,1908330.5799999998,0,0,SUCCESS,site_conf_3_site_small,4,70,21
longPipeline0,0.6271158794731916,0.0028386691378495398,1908646.01,0,0,SUCCESS,site_conf_3_site_small,4,70,22
longPipeline0,0.6311587200788725,0.0027058183800301666,1908383.8099999998,0,0,SUCCESS,site_conf_3_site_small,4,70,23
longPipeline0,0.6914721445496756,0.0029453418848360367,1908651.679999999,0,0,SUCCESS,site_conf_3_site_small,4,70,24
longPipeline0,0.677498026382152,0.0028677414664074617,1908382.9500000004,0,0,SUCCESS,site_conf_3_site_small,4,70,25
longPipeline0,0.6640009060502432,0.0028193505181729342,1908580.3200000003,0,0,SUCCESS,site_conf_3_site_small,4,70,26
longPipeline0,0.705798380159204,0.0026835172394376766,1907981.8000000003,0,0,SUCCESS,site_conf_3_site_small,4,70,27
longPipeline0,0.6742854847995635,0.0027396200581007325,1908195.0899999994,0,0,SUCCESS,site_conf_3_site_small,4,70,28
longPipeline0,0.565309683390691,0.0022986583095074556,1907729.6,0,0,SUCCESS,site_conf_3_site_small,4,70,29
longPipeline0,0.03382003900273776,0.0001687004289304107,1904742.5400000005,0,0,SUCCESS,site_conf_3_site_large,0,71,-1
longPipeline0,0.7188625255605886,0.0031641212510687793,1908696.66,0,0,SUCCESS,site_conf_3_site_large,0,71,0
longPipeline0,0.737859879360418,0.0030344779224255308,1908301.72,0,0,SUCCESS,site_conf_3_site_large,0,71,1
longPipeline0,0.6928810167581768,0.00289340991275322,1908113.6100000003,0,0,SUCCESS,site_conf_3_site_large,0,71,2
longPipeline0,0.6537113277383582,0.002555320381833942,1907692.1199999994,0,0,SUCCESS,site_conf_3_site_large,0,71,3
longPipeline0,0.6723196054933045,0.0026542424915927147,1917676.3400000003,0,0,SUCCESS,site_conf_3_site_large,0,71,4
longPipeline0,0.7020434537578746,0.0029910334744865435,1908186.5999999996,0,0,SUCCESS,site_conf_3_site_large,0,71,5
longPipeline0,0.7330897861766429,0.003158738936770868,1908608.29,0,0,SUCCESS,site_conf_3_site_large,0,71,6
longPipeline0,0.6069699574489572,0.0024605935697598535,1917260.3799999997,0,0,SUCCESS,site_conf_3_site_large,0,71,7
longPipeline0,0.6680420565181642,0.002730524492576023,1907823.89,0,0,SUCCESS,site_conf_3_site_large,0,71,8
longPipeline0,0.6156054281769469,0.0025252516383389174,1916312.39,0,0,SUCCESS,site_conf_3_site_large,0,71,9
longPipeline0,0.6946883316024146,0.002824267442610911,1908004.780000001,0,0,SUCCESS,site_conf_3_site_large,0,71,10
longPipeline0,0.7420053860906326,0.0033405106929160996,1908729.3999999997,0,0,SUCCESS,site_conf_3_site_large,0,71,11
