NAME,TRANSFER-FACTOR,N,T,STATUS,CONFIG,DISTRIBUTION
longPipeline3,0.05384349759467529,100,60,SUCCESS,site_conf_3_site_large,4
longPipeline3,0.08222940183934262,0,0,SUCCESS,site_conf_4_site,0
longPipeline3,0.08222940183934262,0,1,SUCCESS,site_conf_4_site,0
longPipeline3,0.08222940183934262,0,10,SUCCESS,site_conf_4_site,0
longPipeline3,0.08222940183934262,0,60,SUCCESS,site_conf_4_site,0
longPipeline3,0.08222940183934262,1,0,SUCCESS,site_conf_4_site,0
longPipeline3,0.08222940183934262,1,1,SUCCESS,site_conf_4_site,0
longPipeline3,0.08222940183934262,1,10,SUCCESS,site_conf_4_site,0
longPipeline3,0.08222940183934262,1,60,SUCCESS,site_conf_4_site,0
longPipeline3,0.08222940183934262,10,0,SUCCESS,site_conf_4_site,0
longPipeline3,0.08222940183934262,10,1,SUCCESS,site_conf_4_site,0
longPipeline3,0.08222940183934262,10,10,SUCCESS,site_conf_4_site,0
longPipeline3,0.08222940183934262,10,60,SUCCESS,site_conf_4_site,0
longPipeline3,0.08222940183934262,100,0,SUCCESS,site_conf_4_site,0
longPipeline3,0.08222940183934262,100,1,SUCCESS,site_conf_4_site,0
longPipeline3,0.08222940183934262,100,10,SUCCESS,site_conf_4_site,0
longPipeline3,0.08222940183934262,100,60,SUCCESS,site_conf_4_site,0
longPipeline3,0.07456599023384809,0,0,SUCCESS,site_conf_4_site,1
longPipeline3,0.07456599023384809,0,1,SUCCESS,site_conf_4_site,1
longPipeline3,0.07456599023384809,0,10,SUCCESS,site_conf_4_site,1
longPipeline3,0.07456599023384809,0,60,SUCCESS,site_conf_4_site,1
longPipeline3,0.07456599023384809,1,0,SUCCESS,site_conf_4_site,1
longPipeline3,0.07456599023384809,1,1,SUCCESS,site_conf_4_site,1
longPipeline3,0.07456599023384809,1,10,SUCCESS,site_conf_4_site,1
longPipeline3,0.07456599023384809,1,60,SUCCESS,site_conf_4_site,1
longPipeline3,0.07456599023384809,10,0,SUCCESS,site_conf_4_site,1
longPipeline3,0.07456599023384809,10,1,SUCCESS,site_conf_4_site,1
longPipeline3,0.07456599023384809,10,10,SUCCESS,site_conf_4_site,1
longPipeline3,0.07456599023384809,10,60,SUCCESS,site_conf_4_site,1
longPipeline3,0.07456599023384809,100,0,SUCCESS,site_conf_4_site,1
longPipeline3,0.07456599023384809,100,1,SUCCESS,site_conf_4_site,1
longPipeline3,0.07456599023384809,100,10,SUCCESS,site_conf_4_site,1
longPipeline3,0.07456599023384809,100,60,SUCCESS,site_conf_4_site,1
longPipeline3,0.07456599023384809,0,0,SUCCESS,site_conf_4_site,2
longPipeline3,0.07456599023384809,0,1,SUCCESS,site_conf_4_site,2
longPipeline3,0.07456599023384809,0,10,SUCCESS,site_conf_4_site,2
longPipeline3,0.07456599023384809,0,60,SUCCESS,site_conf_4_site,2
longPipeline3,0.07456599023384809,1,0,SUCCESS,site_conf_4_site,2
longPipeline3,0.07456599023384809,1,1,SUCCESS,site_conf_4_site,2
longPipeline3,0.07456599023384809,1,10,SUCCESS,site_conf_4_site,2
longPipeline3,0.07456599023384809,1,60,SUCCESS,site_conf_4_site,2
longPipeline3,0.07456599023384809,10,0,SUCCESS,site_conf_4_site,2
longPipeline3,0.07456599023384809,10,1,SUCCESS,site_conf_4_site,2
longPipeline3,0.07456599023384809,10,10,SUCCESS,site_conf_4_site,2
longPipeline3,0.07456599023384809,10,60,SUCCESS,site_conf_4_site,2
longPipeline3,0.07456599023384809,100,0,SUCCESS,site_conf_4_site,2
longPipeline3,0.07456599023384809,100,1,SUCCESS,site_conf_4_site,2
longPipeline3,0.07456599023384809,100,10,SUCCESS,site_conf_4_site,2
longPipeline3,0.07456599023384809,100,60,SUCCESS,site_conf_4_site,2
longPipeline3,0.08222940183934262,0,0,SUCCESS,site_conf_4_site,3
longPipeline3,0.08222940183934262,0,1,SUCCESS,site_conf_4_site,3
longPipeline3,0.08222940183934262,0,10,SUCCESS,site_conf_4_site,3
longPipeline3,0.08222940183934262,0,60,SUCCESS,site_conf_4_site,3
longPipeline3,0.08222940183934262,1,0,SUCCESS,site_conf_4_site,3
longPipeline3,0.08222940183934262,1,1,SUCCESS,site_conf_4_site,3
longPipeline3,0.08222940183934262,1,10,SUCCESS,site_conf_4_site,3
longPipeline3,0.08222940183934262,1,60,SUCCESS,site_conf_4_site,3
longPipeline3,0.08222940183934262,10,0,SUCCESS,site_conf_4_site,3
longPipeline3,0.08222940183934262,10,1,SUCCESS,site_conf_4_site,3
longPipeline3,0.08222940183934262,10,10,SUCCESS,site_conf_4_site,3
longPipeline3,0.08222940183934262,10,60,SUCCESS,site_conf_4_site,3
longPipeline3,0.08222940183934262,100,0,SUCCESS,site_conf_4_site,3
longPipeline3,0.08222940183934262,100,1,SUCCESS,site_conf_4_site,3
longPipeline3,0.08222940183934262,100,10,SUCCESS,site_conf_4_site,3
longPipeline3,0.08222940183934262,100,60,SUCCESS,site_conf_4_site,3
longPipeline3,0.08222940183934262,0,0,SUCCESS,site_conf_4_site,4
longPipeline3,0.08222940183934262,0,1,SUCCESS,site_conf_4_site,4
longPipeline3,0.08222940183934262,0,10,SUCCESS,site_conf_4_site,4
longPipeline3,0.08222940183934262,0,60,SUCCESS,site_conf_4_site,4
longPipeline3,0.08222940183934262,1,0,SUCCESS,site_conf_4_site,4
longPipeline3,0.08222940183934262,1,1,SUCCESS,site_conf_4_site,4
longPipeline3,0.08222940183934262,1,10,SUCCESS,site_conf_4_site,4
longPipeline3,0.08222940183934262,1,60,SUCCESS,site_conf_4_site,4
longPipeline3,0.08222940183934262,10,0,SUCCESS,site_conf_4_site,4
longPipeline3,0.08222940183934262,10,1,SUCCESS,site_conf_4_site,4
longPipeline3,0.08222940183934262,10,10,SUCCESS,site_conf_4_site,4
longPipeline3,0.08222940183934262,10,60,SUCCESS,site_conf_4_site,4
longPipeline3,0.08222940183934262,100,0,SUCCESS,site_conf_4_site,4
longPipeline3,0.08222940183934262,100,1,SUCCESS,site_conf_4_site,4
longPipeline3,0.08222940183934262,100,10,SUCCESS,site_conf_4_site,4
longPipeline3,0.08222940183934262,100,60,SUCCESS,site_conf_4_site,4
multiPipeline3,0.01692126456321938,0,0,SUCCESS,site_conf_2_site,0
multiPipeline3,0.01692126456321938,0,1,SUCCESS,site_conf_2_site,0
multiPipeline3,0.01692126456321938,0,10,SUCCESS,site_conf_2_site,0
multiPipeline3,0.01692126456321938,0,60,SUCCESS,site_conf_2_site,0
multiPipeline3,0.01692126456321938,1,0,SUCCESS,site_conf_2_site,0
multiPipeline3,0.01692126456321938,1,1,SUCCESS,site_conf_2_site,0
multiPipeline3,0.01692126456321938,1,10,SUCCESS,site_conf_2_site,0
multiPipeline3,0.01692126456321938,1,60,SUCCESS,site_conf_2_site,0
multiPipeline3,0.01692126456321938,10,0,SUCCESS,site_conf_2_site,0
multiPipeline3,0.01692126456321938,10,1,SUCCESS,site_conf_2_site,0
multiPipeline3,0.01692126456321938,10,10,SUCCESS,site_conf_2_site,0
multiPipeline3,0.018236525198731247,10,60,SUCCESS,site_conf_2_site,0
multiPipeline3,0.01692126456321938,100,0,SUCCESS,site_conf_2_site,0
multiPipeline3,0.01692126456321938,100,1,SUCCESS,site_conf_2_site,0
multiPipeline3,0.01692126456321938,100,10,SUCCESS,site_conf_2_site,0
multiPipeline3,0.018236525198731247,100,60,SUCCESS,site_conf_2_site,0
multiPipeline3,0.044725120999324026,0,0,SUCCESS,site_conf_2_site,1
multiPipeline3,0.044725120999324026,0,1,SUCCESS,site_conf_2_site,1
multiPipeline3,0.044725120999324026,0,10,SUCCESS,site_conf_2_site,1
multiPipeline3,0.044725120999324026,0,60,SUCCESS,site_conf_2_site,1
multiPipeline3,0.044725120999324026,1,0,SUCCESS,site_conf_2_site,1
multiPipeline3,0.044725120999324026,1,1,SUCCESS,site_conf_2_site,1
multiPipeline3,0.044725120999324026,1,10,SUCCESS,site_conf_2_site,1
multiPipeline3,0.044725120999324026,1,60,SUCCESS,site_conf_2_site,1
multiPipeline3,0.044725120999324026,10,0,SUCCESS,site_conf_2_site,1
multiPipeline3,0.044725120999324026,10,1,SUCCESS,site_conf_2_site,1
multiPipeline3,0.04574025256098084,10,10,SUCCESS,site_conf_2_site,1
multiPipeline3,0.04574025256098084,10,60,SUCCESS,site_conf_2_site,1
multiPipeline3,0.044725120999324026,100,0,SUCCESS,site_conf_2_site,1
multiPipeline3,0.044725120999324026,100,1,SUCCESS,site_conf_2_site,1
multiPipeline3,0.04574025256098084,100,10,SUCCESS,site_conf_2_site,1
multiPipeline3,0.04574025256098084,100,60,SUCCESS,site_conf_2_site,1
multiPipeline3,0.05616315198973824,0,0,SUCCESS,site_conf_2_site,2
multiPipeline3,0.05616315198973824,0,1,SUCCESS,site_conf_2_site,2
multiPipeline3,0.05616315198973824,0,10,SUCCESS,site_conf_2_site,2
multiPipeline3,0.05616315198973824,0,60,SUCCESS,site_conf_2_site,2
multiPipeline3,0.05616315198973824,1,0,SUCCESS,site_conf_2_site,2
multiPipeline3,0.05616315198973824,1,1,SUCCESS,site_conf_2_site,2
multiPipeline3,0.05616315198973824,1,10,SUCCESS,site_conf_2_site,2
multiPipeline3,0.05616315198973824,1,60,SUCCESS,site_conf_2_site,2
multiPipeline3,0.05616315198973824,10,0,SUCCESS,site_conf_2_site,2
multiPipeline3,0.05616315198973824,10,1,SUCCESS,site_conf_2_site,2
multiPipeline3,0.05616315198973824,10,10,SUCCESS,site_conf_2_site,2
multiPipeline3,0.05616315198973824,10,60,SUCCESS,site_conf_2_site,2
multiPipeline3,0.05616315198973824,100,0,SUCCESS,site_conf_2_site,2
multiPipeline3,0.05616315198973824,100,1,SUCCESS,site_conf_2_site,2
multiPipeline3,0.05616315198973824,100,10,SUCCESS,site_conf_2_site,2
multiPipeline3,0.05616315198973824,100,60,SUCCESS,site_conf_2_site,2
multiPipeline3,0.01557252495330182,0,0,SUCCESS,site_conf_2_site,3
multiPipeline3,0.01557252495330182,0,1,SUCCESS,site_conf_2_site,3
multiPipeline3,0.01557252495330182,0,10,SUCCESS,site_conf_2_site,3
multiPipeline3,0.01557252495330182,0,60,SUCCESS,site_conf_2_site,3
multiPipeline3,0.01557252495330182,1,0,SUCCESS,site_conf_2_site,3
multiPipeline3,0.01557252495330182,1,1,SUCCESS,site_conf_2_site,3
multiPipeline3,0.01557252495330182,1,10,SUCCESS,site_conf_2_site,3
multiPipeline3,0.01557252495330182,1,60,SUCCESS,site_conf_2_site,3
multiPipeline3,0.01557252495330182,10,0,SUCCESS,site_conf_2_site,3
multiPipeline3,0.01557252495330182,10,1,SUCCESS,site_conf_2_site,3
multiPipeline3,0.01557252495330182,10,10,SUCCESS,site_conf_2_site,3
multiPipeline3,0.01557252495330182,10,60,SUCCESS,site_conf_2_site,3
multiPipeline3,0.01557252495330182,100,0,SUCCESS,site_conf_2_site,3
multiPipeline3,0.01557252495330182,100,1,SUCCESS,site_conf_2_site,3
multiPipeline3,0.01557252495330182,100,10,SUCCESS,site_conf_2_site,3
multiPipeline3,0.01557252495330182,100,60,SUCCESS,site_conf_2_site,3
multiPipeline3,0.03889630847987293,0,0,SUCCESS,site_conf_2_site,4
multiPipeline3,0.03889630847987293,0,1,SUCCESS,site_conf_2_site,4
multiPipeline3,0.03889630847987293,0,10,SUCCESS,site_conf_2_site,4
multiPipeline3,0.03889630847987293,0,60,SUCCESS,site_conf_2_site,4
multiPipeline3,0.03889630847987293,1,0,SUCCESS,site_conf_2_site,4
multiPipeline3,0.03889630847987293,1,1,SUCCESS,site_conf_2_site,4
multiPipeline3,0.03889630847987293,1,10,SUCCESS,site_conf_2_site,4
multiPipeline3,0.03784921275221951,1,60,SUCCESS,site_conf_2_site,4
multiPipeline3,0.03889630847987293,10,0,SUCCESS,site_conf_2_site,4
multiPipeline3,0.03889630847987293,10,1,SUCCESS,site_conf_2_site,4
multiPipeline3,0.03889630847987293,10,10,SUCCESS,site_conf_2_site,4
multiPipeline3,0.03889630847987293,10,60,SUCCESS,site_conf_2_site,4
multiPipeline3,0.03889630847987293,100,0,SUCCESS,site_conf_2_site,4
multiPipeline3,0.03889630847987293,100,1,SUCCESS,site_conf_2_site,4
multiPipeline3,0.03889630847987293,100,10,SUCCESS,site_conf_2_site,4
multiPipeline3,0.03889630847987293,100,60,SUCCESS,site_conf_2_site,4
multiPipeline3,0.018601740304154384,0,0,SUCCESS,site_conf_3_site_small,0
multiPipeline3,0.018601740304154384,0,1,SUCCESS,site_conf_3_site_small,0
multiPipeline3,0.018601740304154384,0,10,SUCCESS,site_conf_3_site_small,0
multiPipeline3,0.018601740304154384,0,60,SUCCESS,site_conf_3_site_small,0
multiPipeline3,0.018601740304154384,1,0,SUCCESS,site_conf_3_site_small,0
multiPipeline3,0.018601740304154384,1,1,SUCCESS,site_conf_3_site_small,0
multiPipeline3,0.018601740304154384,1,10,SUCCESS,site_conf_3_site_small,0
multiPipeline3,0.018601740304154384,1,60,SUCCESS,site_conf_3_site_small,0
multiPipeline3,0.018601740304154384,10,0,SUCCESS,site_conf_3_site_small,0
multiPipeline3,0.018601740304154384,10,1,SUCCESS,site_conf_3_site_small,0
multiPipeline3,0.018601740304154384,10,10,SUCCESS,site_conf_3_site_small,0
multiPipeline3,0.01988453302866323,10,60,SUCCESS,site_conf_3_site_small,0
multiPipeline3,0.018601740304154384,100,0,SUCCESS,site_conf_3_site_small,0
multiPipeline3,0.018601740304154384,100,1,SUCCESS,site_conf_3_site_small,0
multiPipeline3,0.018601740304154384,100,10,SUCCESS,site_conf_3_site_small,0
multiPipeline3,0.01988453302866323,100,60,SUCCESS,site_conf_3_site_small,0
multiPipeline3,0.027730697365853593,0,0,SUCCESS,site_conf_3_site_small,1
multiPipeline3,0.027730697365853593,0,1,SUCCESS,site_conf_3_site_small,1
multiPipeline3,0.027730697365853593,0,10,SUCCESS,site_conf_3_site_small,1
multiPipeline3,0.027730697365853593,0,60,SUCCESS,site_conf_3_site_small,1
multiPipeline3,0.027730697365853593,1,0,SUCCESS,site_conf_3_site_small,1
multiPipeline3,0.027730697365853593,1,1,SUCCESS,site_conf_3_site_small,1
multiPipeline3,0.027730697365853593,1,10,SUCCESS,site_conf_3_site_small,1
multiPipeline3,0.027730697365853593,1,60,SUCCESS,site_conf_3_site_small,1
multiPipeline3,0.027730697365853593,10,0,SUCCESS,site_conf_3_site_small,1
multiPipeline3,0.027730697365853593,10,1,SUCCESS,site_conf_3_site_small,1
multiPipeline3,0.027730697365853593,10,10,SUCCESS,site_conf_3_site_small,1
multiPipeline3,0.0273258112010218,10,60,SUCCESS,site_conf_3_site_small,1
multiPipeline3,0.027730697365853593,100,0,SUCCESS,site_conf_3_site_small,1
multiPipeline3,0.027730697365853593,100,1,SUCCESS,site_conf_3_site_small,1
multiPipeline3,0.027730697365853593,100,10,SUCCESS,site_conf_3_site_small,1
multiPipeline3,0.0273258112010218,100,60,SUCCESS,site_conf_3_site_small,1
multiPipeline3,0.021840768045428092,0,0,SUCCESS,site_conf_3_site_small,2
multiPipeline3,0.021840768045428092,0,1,SUCCESS,site_conf_3_site_small,2
multiPipeline3,0.021840768045428092,0,10,SUCCESS,site_conf_3_site_small,2
multiPipeline3,0.021840768045428092,0,60,SUCCESS,site_conf_3_site_small,2
multiPipeline3,0.021840768045428092,1,0,SUCCESS,site_conf_3_site_small,2
multiPipeline3,0.021840768045428092,1,1,SUCCESS,site_conf_3_site_small,2
multiPipeline3,0.021840768045428092,1,10,SUCCESS,site_conf_3_site_small,2
multiPipeline3,0.02284746970788804,1,60,SUCCESS,site_conf_3_site_small,2
multiPipeline3,0.021840768045428092,10,0,SUCCESS,site_conf_3_site_small,2
multiPipeline3,0.021840768045428092,10,1,SUCCESS,site_conf_3_site_small,2
multiPipeline3,0.02255985210150979,10,10,SUCCESS,site_conf_3_site_small,2
multiPipeline3,0.021078354820467916,10,60,SUCCESS,site_conf_3_site_small,2
multiPipeline3,0.021840768045428092,100,0,SUCCESS,site_conf_3_site_small,2
multiPipeline3,0.021840768045428092,100,1,SUCCESS,site_conf_3_site_small,2
multiPipeline3,0.02255985210150979,100,10,SUCCESS,site_conf_3_site_small,2
multiPipeline3,0.021078354820467916,100,60,SUCCESS,site_conf_3_site_small,2
multiPipeline3,0.04792018401102362,0,0,SUCCESS,site_conf_3_site_small,3
multiPipeline3,0.04792018401102362,0,1,SUCCESS,site_conf_3_site_small,3
multiPipeline3,0.04792018401102362,0,10,SUCCESS,site_conf_3_site_small,3
multiPipeline3,0.04792018401102362,0,60,SUCCESS,site_conf_3_site_small,3
multiPipeline3,0.04792018401102362,1,0,SUCCESS,site_conf_3_site_small,3
multiPipeline3,0.04792018401102362,1,1,SUCCESS,site_conf_3_site_small,3
multiPipeline3,0.04792018401102362,1,10,SUCCESS,site_conf_3_site_small,3
multiPipeline3,0.04792018401102362,1,60,SUCCESS,site_conf_3_site_small,3
multiPipeline3,0.04792018401102362,10,0,SUCCESS,site_conf_3_site_small,3
multiPipeline3,0.04792018401102362,10,1,SUCCESS,site_conf_3_site_small,3
multiPipeline3,0.04962077971743822,10,10,SUCCESS,site_conf_3_site_small,3
multiPipeline3,0.04962077971743822,10,60,SUCCESS,site_conf_3_site_small,3
multiPipeline3,0.04792018401102362,100,0,SUCCESS,site_conf_3_site_small,3
multiPipeline3,0.04792018401102362,100,1,SUCCESS,site_conf_3_site_small,3
multiPipeline3,0.04962077971743822,100,10,SUCCESS,site_conf_3_site_small,3
multiPipeline3,0.04962077971743822,100,60,SUCCESS,site_conf_3_site_small,3
multiPipeline3,0.04457206286413667,0,0,SUCCESS,site_conf_3_site_small,4
multiPipeline3,0.04457206286413667,0,1,SUCCESS,site_conf_3_site_small,4
multiPipeline3,0.04457206286413667,0,10,SUCCESS,site_conf_3_site_small,4
multiPipeline3,0.04457206286413667,0,60,SUCCESS,site_conf_3_site_small,4
multiPipeline3,0.04457206286413667,1,0,SUCCESS,site_conf_3_site_small,4
multiPipeline3,0.04457206286413667,1,1,SUCCESS,site_conf_3_site_small,4
multiPipeline3,0.04457206286413667,1,10,SUCCESS,site_conf_3_site_small,4
multiPipeline3,0.04457206286413667,1,60,SUCCESS,site_conf_3_site_small,4
multiPipeline3,0.04457206286413667,10,0,SUCCESS,site_conf_3_site_small,4
multiPipeline3,0.04457206286413667,10,1,SUCCESS,site_conf_3_site_small,4
multiPipeline3,0.043993269039619524,10,10,SUCCESS,site_conf_3_site_small,4
multiPipeline3,0.04346423308190106,10,60,SUCCESS,site_conf_3_site_small,4
multiPipeline3,0.04457206286413667,100,0,SUCCESS,site_conf_3_site_small,4
multiPipeline3,0.04457206286413667,100,1,SUCCESS,site_conf_3_site_small,4
multiPipeline3,0.043993269039619524,100,10,SUCCESS,site_conf_3_site_small,4
multiPipeline3,0.04346423308190106,100,60,SUCCESS,site_conf_3_site_small,4
multiPipeline3,0.04297574540840266,0,0,SUCCESS,site_conf_3_site_large,0
multiPipeline3,0.04297574540840266,0,1,SUCCESS,site_conf_3_site_large,0
multiPipeline3,0.04297574540840266,0,10,SUCCESS,site_conf_3_site_large,0
multiPipeline3,0.04297574540840266,0,60,SUCCESS,site_conf_3_site_large,0
multiPipeline3,0.04297574540840266,1,0,SUCCESS,site_conf_3_site_large,0
multiPipeline3,0.04297574540840266,1,1,SUCCESS,site_conf_3_site_large,0
multiPipeline3,0.04297574540840266,1,10,SUCCESS,site_conf_3_site_large,0
multiPipeline3,0.04297574540840266,1,60,SUCCESS,site_conf_3_site_large,0
multiPipeline3,0.04297574540840266,10,0,SUCCESS,site_conf_3_site_large,0
multiPipeline3,0.04297574540840266,10,1,SUCCESS,site_conf_3_site_large,0
multiPipeline3,0.04324999302525177,10,10,SUCCESS,site_conf_3_site_large,0
multiPipeline3,0.043549137817958224,10,60,SUCCESS,site_conf_3_site_large,0
multiPipeline3,0.04297574540840266,100,0,SUCCESS,site_conf_3_site_large,0
multiPipeline3,0.04297574540840266,100,1,SUCCESS,site_conf_3_site_large,0
multiPipeline3,0.04297775682715165,100,10,SUCCESS,site_conf_3_site_large,0
multiPipeline3,0.043208664458047254,100,60,SUCCESS,site_conf_3_site_large,0
multiPipeline3,0.012111536549840304,0,0,SUCCESS,site_conf_3_site_large,1
multiPipeline3,0.012111536549840304,0,1,SUCCESS,site_conf_3_site_large,1
multiPipeline3,0.012111536549840304,0,10,SUCCESS,site_conf_3_site_large,1
multiPipeline3,0.012111536549840304,0,60,SUCCESS,site_conf_3_site_large,1
multiPipeline3,0.012111536549840304,1,0,SUCCESS,site_conf_3_site_large,1
multiPipeline3,0.012111536549840304,1,1,SUCCESS,site_conf_3_site_large,1
multiPipeline3,0.012111536549840304,1,10,SUCCESS,site_conf_3_site_large,1
multiPipeline3,0.012111536549840304,1,60,SUCCESS,site_conf_3_site_large,1
multiPipeline3,0.012111536549840304,10,0,SUCCESS,site_conf_3_site_large,1
multiPipeline3,0.012111536549840304,10,1,SUCCESS,site_conf_3_site_large,1
multiPipeline3,0.012383700250522673,10,10,SUCCESS,site_conf_3_site_large,1
multiPipeline3,0.012383700250522673,10,60,SUCCESS,site_conf_3_site_large,1
multiPipeline3,0.012111536549840304,100,0,SUCCESS,site_conf_3_site_large,1
multiPipeline3,0.012111536549840304,100,1,SUCCESS,site_conf_3_site_large,1
multiPipeline3,0.012111536549840304,100,10,SUCCESS,site_conf_3_site_large,1
multiPipeline3,0.012231811546530757,100,60,SUCCESS,site_conf_3_site_large,1
multiPipeline3,0.07076850453697775,0,0,SUCCESS,site_conf_3_site_large,2
multiPipeline3,0.07076850453697775,0,1,SUCCESS,site_conf_3_site_large,2
multiPipeline3,0.07076850453697775,0,10,SUCCESS,site_conf_3_site_large,2
multiPipeline3,0.07076850453697775,0,60,SUCCESS,site_conf_3_site_large,2
multiPipeline3,0.07076850453697775,1,0,SUCCESS,site_conf_3_site_large,2
multiPipeline3,0.07076850453697775,1,1,SUCCESS,site_conf_3_site_large,2
multiPipeline3,0.07076850453697775,1,10,SUCCESS,site_conf_3_site_large,2
multiPipeline3,0.06542550410629187,1,60,SUCCESS,site_conf_3_site_large,2
multiPipeline3,0.07076850453697775,10,0,SUCCESS,site_conf_3_site_large,2
multiPipeline3,0.07076850453697775,10,1,SUCCESS,site_conf_3_site_large,2
multiPipeline3,0.07076850453697775,10,10,SUCCESS,site_conf_3_site_large,2
multiPipeline3,0.07076850453697775,10,60,SUCCESS,site_conf_3_site_large,2
multiPipeline3,0.07076850453697775,100,0,SUCCESS,site_conf_3_site_large,2
multiPipeline3,0.07076850453697775,100,1,SUCCESS,site_conf_3_site_large,2
multiPipeline3,0.07076850453697775,100,10,SUCCESS,site_conf_3_site_large,2
multiPipeline3,0.07076850453697775,100,60,SUCCESS,site_conf_3_site_large,2
multiPipeline3,0.060475127625987744,0,0,SUCCESS,site_conf_3_site_large,3
multiPipeline3,0.060475127625987744,0,1,SUCCESS,site_conf_3_site_large,3
multiPipeline3,0.060475127625987744,0,10,SUCCESS,site_conf_3_site_large,3
multiPipeline3,0.060475127625987744,0,60,SUCCESS,site_conf_3_site_large,3
multiPipeline3,0.060475127625987744,1,0,SUCCESS,site_conf_3_site_large,3
multiPipeline3,0.060475127625987744,1,1,SUCCESS,site_conf_3_site_large,3
multiPipeline3,0.060475127625987744,1,10,SUCCESS,site_conf_3_site_large,3
multiPipeline3,0.060475127625987744,1,60,SUCCESS,site_conf_3_site_large,3
multiPipeline3,0.060475127625987744,10,0,SUCCESS,site_conf_3_site_large,3
multiPipeline3,0.060475127625987744,10,1,SUCCESS,site_conf_3_site_large,3
multiPipeline3,0.06036301017562185,10,10,SUCCESS,site_conf_3_site_large,3
multiPipeline3,0.060249292203943275,10,60,SUCCESS,site_conf_3_site_large,3
multiPipeline3,0.060475127625987744,100,0,SUCCESS,site_conf_3_site_large,3
multiPipeline3,0.060475127625987744,100,1,SUCCESS,site_conf_3_site_large,3
multiPipeline3,0.06038111926138923,100,10,SUCCESS,site_conf_3_site_large,3
multiPipeline3,0.05946551622485411,100,60,SUCCESS,site_conf_3_site_large,3
multiPipeline3,0.041921844359652294,0,0,SUCCESS,site_conf_3_site_large,4
multiPipeline3,0.041921844359652294,0,1,SUCCESS,site_conf_3_site_large,4
multiPipeline3,0.041921844359652294,0,10,SUCCESS,site_conf_3_site_large,4
multiPipeline3,0.041921844359652294,0,60,SUCCESS,site_conf_3_site_large,4
multiPipeline3,0.041921844359652294,1,0,SUCCESS,site_conf_3_site_large,4
multiPipeline3,0.041921844359652294,1,1,SUCCESS,site_conf_3_site_large,4
multiPipeline3,0.041921844359652294,1,10,SUCCESS,site_conf_3_site_large,4
multiPipeline3,0.041921844359652294,1,60,SUCCESS,site_conf_3_site_large,4
multiPipeline3,0.041921844359652294,10,0,SUCCESS,site_conf_3_site_large,4
multiPipeline3,0.041921844359652294,10,1,SUCCESS,site_conf_3_site_large,4
multiPipeline3,0.041921844359652294,10,10,SUCCESS,site_conf_3_site_large,4
multiPipeline3,0.04297440189255572,10,60,SUCCESS,site_conf_3_site_large,4
multiPipeline3,0.041921844359652294,100,0,SUCCESS,site_conf_3_site_large,4
multiPipeline3,0.041921844359652294,100,1,SUCCESS,site_conf_3_site_large,4
multiPipeline3,0.041921844359652294,100,10,SUCCESS,site_conf_3_site_large,4
multiPipeline3,0.04297440189255572,100,60,SUCCESS,site_conf_3_site_large,4
multiPipeline3,0.035908435129748076,0,0,SUCCESS,site_conf_4_site,0
multiPipeline3,0.035908435129748076,0,1,SUCCESS,site_conf_4_site,0
multiPipeline3,0.035908435129748076,0,10,SUCCESS,site_conf_4_site,0
multiPipeline3,0.035908435129748076,0,60,SUCCESS,site_conf_4_site,0
multiPipeline3,0.035908435129748076,1,0,SUCCESS,site_conf_4_site,0
multiPipeline3,0.035908435129748076,1,1,SUCCESS,site_conf_4_site,0
multiPipeline3,0.035908435129748076,1,10,SUCCESS,site_conf_4_site,0
multiPipeline3,0.035908435129748076,1,60,SUCCESS,site_conf_4_site,0
multiPipeline3,0.035908435129748076,10,0,SUCCESS,site_conf_4_site,0
multiPipeline3,0.035908435129748076,10,1,SUCCESS,site_conf_4_site,0
multiPipeline3,0.035908435129748076,10,10,SUCCESS,site_conf_4_site,0
multiPipeline3,0.035908435129748076,10,60,SUCCESS,site_conf_4_site,0
multiPipeline3,0.035908435129748076,100,0,SUCCESS,site_conf_4_site,0
multiPipeline3,0.035908435129748076,100,1,SUCCESS,site_conf_4_site,0
multiPipeline3,0.035908435129748076,100,10,SUCCESS,site_conf_4_site,0
multiPipeline3,0.037330736143330545,100,60,SUCCESS,site_conf_4_site,0
multiPipeline3,0.028759583419843728,0,0,SUCCESS,site_conf_4_site,1
multiPipeline3,0.028759583419843728,0,1,SUCCESS,site_conf_4_site,1
multiPipeline3,0.028759583419843728,0,10,SUCCESS,site_conf_4_site,1
multiPipeline3,0.028759583419843728,0,60,SUCCESS,site_conf_4_site,1
multiPipeline3,0.028759583419843728,1,0,SUCCESS,site_conf_4_site,1
multiPipeline3,0.028759583419843728,1,1,SUCCESS,site_conf_4_site,1
multiPipeline3,0.028759583419843728,1,10,SUCCESS,site_conf_4_site,1
multiPipeline3,0.028759583419843728,1,60,SUCCESS,site_conf_4_site,1
multiPipeline3,0.028759583419843728,10,0,SUCCESS,site_conf_4_site,1
multiPipeline3,0.028759583419843728,10,1,SUCCESS,site_conf_4_site,1
multiPipeline3,0.028759583419843728,10,10,SUCCESS,site_conf_4_site,1
multiPipeline3,0.027934033659458016,10,60,SUCCESS,site_conf_4_site,1
multiPipeline3,0.028759583419843728,100,0,SUCCESS,site_conf_4_site,1
multiPipeline3,0.028759583419843728,100,1,SUCCESS,site_conf_4_site,1
